sample_id,source,source_type,title,text,url,published_at,query,metadata
9ea7f336253b7ba1,Trusted OSS Issues,issue,Multi-currency per account,"- [x] Add Account Currency to Account & Party - [x] Add Debit (in Alt Currency) and Credit (in Alt Currency) to GL Entry - [x] [validation] Do not allow currency to change if any transaction has been made for both Party and Account - [x] Currency input on creation of account from Chart of Accounts - [x] In GL Entry posting, also post in alternate currency if party and account currencies are alt and match - [x] Currency in Party and Account (Debtors) must match - [x] In Journal Entry, on selection of account, select currency for the row. - [x] In Journal Entry, Sales Invoice, Purchase Invoice post to default currency (DC) (based on exchange rate) and Account Currency (AC) - [x] Fetch Exchange rate in Journal Entry based on average exchange_rate in case of inter-bank transfer, otherwise fetch current exchange rate - [x] Currency in transactions must be either in party currency or company currency - [x] All selected accounts in a transaction must be with transaction currency or in company currency - [x] Invoice outstanding, advance amount in party account currency - [x] Invoice paid amount and write off amount in both company currency and transaction currency - [x] Patch for Outstanding, Paid, advance, write-off amount - [x] Payment Tool in party currency - [x] Accounting Currency in Customer / Supplier, patch for existing records - [x] Force to mention Receivable / Payable account in Customer/Supplier, if party account currency is different from company currency - [x] Show Receivable / Payable accounts, in accounting currency for customer/supplier and validate - [x] Update ""Advance Paid"" in Order, based on party account currency, validate with grand total based on currency - [x] Test Case - [x] Patch - Set `currency` in Account, GL Entry, Journal Entry - Update `base_paid_amount`, `base_write_off_amount`, `party_account_currency` value in sales / purchase invoice - Update Exchange Rate, debit/credit in account currency in Journal Entry and GL Entry - Set Accounting Currency for party - Set party account if default currency of party other than company's default currency - [x] Reports: Show Balance in account currency if filtered by account and account currency is different from company currency - General Ledger - Receivable - Payable - [ ] Reports: Show all balances in company currency based on exchange rate as on filter - Trial Balance - Balance Sheet - P&L - Financial Analytics - [x] Update manual - [x] Add multi currency data in erpnext-demo - [x] Set currency and exchange rate based on customer in Quotation while making from Opportunity - [x] Set currency and exchange rate based on Supplier in Supplier Quotation / Purchase Order while making from Material Request #### Inter-currency Conversion Account Debit Credit Debit (Alt) Credit (Alt) Paypal (USD) 6000 $100 Bank (INR) 6100 Exchange Gain / Loss (INR) 100 --- Want to back this issue? **[Place a bounty on it!](https://www.bountysource.com/issues/1046072-multi-currency-per-account?utm_campaign=plugin&utm_content=tracker%2F266088&utm_medium=issues&utm_source=github)** We accept bounties via [Bountysource](https://www.bountysource.com/?utm_campaign=plugin&utm_content=tracker%2F266088&utm_medium=issues&utm_source=github).",https://github.com/frappe/erpnext/issues/1002,2013-10-26T07:45:04Z,repo:frappe/erpnext is:issue (task OR pipeline OR customer OR quote OR order OR payment),"{""comments"": 36, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 21629646, ""node_id"": ""MDU6SXNzdWUyMTYyOTY0Ng=="", ""record_sha256"": ""1ab51eff7a7b2d6243819fc9991caf9386273bfec802150cb435d45df14f219d"", ""repository"": ""frappe/erpnext"", ""retrieved_at"": ""2026-07-19"", ""state"": ""closed""}"
a332d0ad26a1d35a,Trusted OSS Issues,issue,"Allow using the same point action multiple times per lead for multiple emails, page hit URLs, etc","Hi, I did set up points per action - opening email = + 2 points. But points are added to lead just for first time. It does not matter if lead opens 1 or 10 emails --> lead still get same points for opening just first email. How do I set it up that points are added every time lead opens sent email? Thanks, Jacob",https://github.com/mautic/mautic/issues/929,2015-09-22T14:04:31Z,repo:mautic/mautic is:issue (task OR pipeline OR customer OR quote OR order OR payment),"{""comments"": 27, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 107721666, ""node_id"": ""MDU6SXNzdWUxMDc3MjE2NjY="", ""record_sha256"": ""9ee8e753b4ee295837363f9b9aee3a0b96e2c27e40078b828864033badae8a30"", ""repository"": ""mautic/mautic"", ""retrieved_at"": ""2026-07-19"", ""state"": ""closed""}"
c370b94dc7139881,Trusted OSS Issues,issue,No reminders e-mails,"Hi all, Currently, I am running MonicaHQ on my Synology DS418:Play (through Portainer). I have managed to set up the SMTP server, which works (i.e. I receive e-mails when inviting users to the system). However, when setting a reminder for a certain person, I do not get any e-mails. I have already tried changing the time that the system sends the reminders. Monica Version: 2.18.0 environment: # generate with `pwgen -s 32 1` for instance: - APP_KEY= - DB_HOST=db - DB_DATABASE=monica_db - DB_USERNAME=monica-user - DB_PASSWORD=secret - MAIL_MAILER=smtp - MAIL_HOST=smtp.gmail.com - MAIL_PORT=587 - MAIL_ENCRYPTION=tls - MAIL_USERNAME= - MAIL_PASSWORD= - MAIL_FROM_ADDRESS= - MAIL_FROM_NAME=""Monica Personal CRM""",https://github.com/monicahq/monica/issues/4178,2020-06-24T14:12:22Z,"repo:monicahq/monica is:issue (""follow up"" OR reminder OR inbox OR lead OR appointment OR invoice)","{""comments"": 30, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 644648413, ""node_id"": ""MDU6SXNzdWU2NDQ2NDg0MTM="", ""record_sha256"": ""69fbfc3df938f47d3888571725a5e8df291888768ba2baaa2844f7af8b00d28e"", ""repository"": ""monicahq/monica"", ""retrieved_at"": ""2026-07-19"", ""state"": ""open""}"
a18dc022496cde45,Trusted OSS Issues,issue,feat: Custom Roles and Permissions,"At the moment chatwoot comes with predefined roles of `agents` and `administrators` which could be rigid for advanced use cases. # Changes Proposed - Ability to define custom roles like `manager`, `participants` etc - Ability to assign specific abilities to the account users based on the permissions available for the defined roles. # Permissions Ability to associate granular permissions for the following data objects to specific roles - Conversations - Contacts - Inboxes - Canned Resposes - ...etc",https://github.com/chatwoot/chatwoot/issues/4216,2022-03-18T14:06:56Z,"repo:chatwoot/chatwoot is:issue (""follow up"" OR reminder OR inbox OR lead OR appointment OR invoice)","{""comments"": 36, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 1173632580, ""node_id"": ""I_kwDODA66k85F9DZE"", ""record_sha256"": ""829994f568886d518d29954a1b180394135166b9ba18e6f9bb33dfecd9b41e1e"", ""repository"": ""chatwoot/chatwoot"", ""retrieved_at"": ""2026-07-19"", ""state"": ""open""}"
64d290ac48fc68dc,Trusted OSS Issues,issue,Translations: I can not find these tags in the .po file,"Hello everyone! These days I was doing an exogenous review of EspoCRM's Spanish translation and I found several problems 1. I am translating from the project in Poeditor.com (as they suggested a few days ago). But I had to review all the terms that the PO file has (more than 2500), because the contributions I made using Pull Request, had not been applied to the Spanish language (at least those of this last year). Anyway, it helped me to make corrections in many of them and improve the translation. 2. Some labels that can not be translated: this is because the labels are not in the PO file. On the other hand if they can be modified from the tag editor. Attached captures of each case: * Header of the field list ![0002](https://user-images.githubusercontent.com/110789/33528933-fcb3ee7a-d847-11e7-9a2c-38f12c470bdd.png) * ""Field"" tag when adding dynamic logic to a field ![0003](https://user-images.githubusercontent.com/110789/33528934-fcd5692e-d847-11e7-93cd-adacdab635fd.png) * Default label in the panels, from the design administrator ![0010](https://user-images.githubusercontent.com/110789/33528942-fe201f18-d847-11e7-9e36-ca53927c2348.png) * User field ""IsSuperAdmin"" ![0001](https://user-images.githubusercontent.com/110789/33528932-fc91c674-d847-11e7-80b6-0dc6d95f7d60.png) * ""Change Password"" label in the user profile actions menu ![0004](https://user-images.githubusercontent.com/110789/33528935-fcf56044-d847-11e7-867f-9e7250053ef2.png) * ""Send by email"" action of the article menu in the knowledge base ![0007](https://user-images.githubusercontent.com/110789/33528940-fdc6997a-d847-11e7-8676-03585225102e.png) * Title in the link to notifications (the image is not visible but it is displayed when there are notifications and you pass the mouse over the link) ![0009](https://user-images.githubusercontent.com/110789/33528941-fdf83886-d847-11e7-8148-f39eb6383440.png) 3. In the case of group accounts, very few labels / fields can be translated (they are not in the PO file). What strikes me is that I already have them in Spanish (?) * ![0005](https://user-images.githubusercontent.com/110789/33528936-fd194d60-d847-11e7-8ded-490a145411e6.png) * ![0005b](https://user-images.githubusercontent.com/110789/33528937-fd432e6e-d847-11e7-91a9-23e1e2b77b7d.png) * ![0006](https://user-images.githubusercontent.com/110789/33528938-fd66232e-d847-11e7-8be5-d91df110a3e4.png) * ![0006b](https://user-images.githubusercontent.com/110789/33528939-fd87d50a-d847-11e7-9ae1-2a314cb706f8.png) 4. Another problem that I found is that many of the new translations (new fields that are added, for example) are poorly translated or contain the original text in English. This makes it difficult to find new translations. In POEditor, the language es_MX has 98% of the translations but, from what I was seeing, 30% are the same phrases as in English. I do not know why this happens but it would be interesting if the new terms remain blank, this helps us identify them and translate them faster. Finally I want to thank all the work they do. It is a great CRM. I do not want this thing that I write to bother anyone, it's just my contribution. Let me know when you update the terms in POEditor so I finish the translations. Regards! Mauricio.",https://github.com/espocrm/espocrm/issues/727,2017-12-03T19:56:16Z,repo:espocrm/espocrm is:issue (task OR pipeline OR customer OR quote OR order OR payment),"{""comments"": 12, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 278813899, ""node_id"": ""MDU6SXNzdWUyNzg4MTM4OTk="", ""record_sha256"": ""a0878f8214530db80ad43c2c0ee3d32d45d48ddff44c939c3bfeba169f581e82"", ""repository"": ""espocrm/espocrm"", ""retrieved_at"": ""2026-07-19"", ""state"": ""closed""}"
bae8d14684a57718,Trusted OSS Issues,issue,[Gross Profit Report] Wrong calculation of buying amount,"### Information about bug Purchase Invoice: ![image](https://user-images.githubusercontent.com/52111700/183244857-85f8d606-e5d8-4853-b010-11558a792f2a.png) Sales Invoice: ![image](https://user-images.githubusercontent.com/52111700/183244912-8921292b-79fc-4010-a94d-a3e1033fdf82.png) Delivery Note: ![image](https://user-images.githubusercontent.com/52111700/183245022-e15fd21a-6bd2-4ee9-978d-4b87ad5f15dd.png) So far, We know that buying amount is 900, the selling amount is 100,000. So, the gross profit is 100,000 - 900 = 99,100. But as per ERPNext's Gross Profit report, it is only 99,000(attached video for ref). https://user-images.githubusercontent.com/52111700/183245282-30fd91c9-38aa-4c76-9e6d-630fa32550dd.mp4 ### Module accounts ### Version ERPNext: v13.36.2 (HEAD) Frappe Framework: v13.36.3 (HEAD) ### Installation method FrappeCloud ### Relevant log output / Stack trace / Full Error Message. _No response_",https://github.com/frappe/erpnext/issues/31786,2022-08-06T10:40:00Z,repo:frappe/erpnext is:issue (task OR pipeline OR customer OR quote OR order OR payment),"{""comments"": 22, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 1330718217, ""node_id"": ""I_kwDOABxyKc5PUSYJ"", ""record_sha256"": ""fa929c72c801566c192ed1a30c37683070c602f738b151e81b07e4439546d9c7"", ""repository"": ""frappe/erpnext"", ""retrieved_at"": ""2026-07-19"", ""state"": ""closed""}"
a8eacc86405e88f6,Trusted OSS Issues,issue,Leads no longer being created in SugarCRM,"[//]: # ( Invisible comment: IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII Before you create the issue: IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII Search for similar report among other reported issues. Learn how to troubleshoot at https://www.mautic.org/docs/en/tips/troubleshooting.html Use drag&drop to attach images or other files ) ## Bug Description I've had the SugarCRM plugin enabled on Mautic for a while and it's been working as expected. When a certain trigger is fired, a lead is created in SugarCRM. I recently updated to version 2.15.3 and since, I have had repeated notifications saying 'Failed to execute campaign event' and no users are being pushed through to SugarCRM as they previously had been. ### Other items of note: - The version of SugarCRM I'm using has not changed. - The only Mautic error appears to be: > mautic.NOTICE: PHP Notice - Undefined index: eventType - in file /app/bundles/CampaignBundle/Controller/EventController.php - at line 257 - SugarCRM reports no errors. In fact, it seems to indicate that a login was successful. - Could this be related to #7555 @npracht ? | Q | A | --- | --- | Mautic version | 2.15.3 | PHP version | 7.2.10 | Browser | N/A ### Steps to reproduce 1. Setup and configure SugarCRM 2. Add 'Sugar CRM' as a plugin in mautic and authorise it 3. Setup the contact mapping with required fields ### SugarCRM Log errors > [Tue Oct 29 10:55:11.620907 2019] [:error] [pid 22153:tid 140452163446528] [client xxx.xxx.x.x:xxxxx] PHP Notice: Undefined property: User::$default_team in /service/v4/SugarWebServiceImplv4.php on line 168 > [Tue Oct 29 10:55:11.621024 2019] [:error] [pid 22153:tid 140452163446528] [client xxx.xxx.x.x:xxxxx] PHP Notice: Undefined index: wl_list_max_entries_per_page in /service/v4/SugarWebServiceImplv4.php on line 177 > [Tue Oct 29 10:55:11.621056 2019] [:error] [pid 22153:tid 140452163446528] [client xxx.xxx.x.x:xxxxx] PHP Notice: Undefined index: wl_list_max_entries_per_subpanel in /service/v4/SugarWebServiceImplv4.php on line 178 I've added the above log lines from apache but I'm pretty sure they're irrelevant because they've existed alongside the plugin working. [//]: # ( Invisible comment: Please check for related errors in the latest log file in [mautic root]/app/log/ and/or the web server's logs and post them here. Be sure to remove sensitive information if applicable. )",https://github.com/mautic/mautic/issues/8040,2019-10-29T16:03:53Z,repo:mautic/mautic is:issue (task OR pipeline OR customer OR quote OR order OR payment),"{""comments"": 40, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 514035838, ""node_id"": ""MDU6SXNzdWU1MTQwMzU4Mzg="", ""record_sha256"": ""8d615e4a3870ec12b0e8d5bae78384a610319880f83bab7711305284152091f4"", ""repository"": ""mautic/mautic"", ""retrieved_at"": ""2026-07-19"", ""state"": ""closed""}"
cd02e12e784eed20,Trusted OSS Issues,issue,Docker instance behind reverse proxy uses incorrect App Url,"## Problem I'm trying to run an instance of MonicaHQ via Docker and behind a reverse proxy (Caddy), but when using the domain name I created for the app, it uses the wrong URL when getting resources. ## Context I created a subdomain like crm.domain.com that points to my server address. There, I have a Caddy instance in a Docker container that proxies requests from that subdomain to the IP of the MonicaHQ Docker container. This part works fine for the most part, as when I navigate to crm.domain.com in my browser I'm greeted by a semi-broken login page. The reason the login page is broken is that Monica is making requests to the Docker container IP instead of the App URL I set in the .env. I.e. instead of going to https://crm.domain.com/css/... it's going to http://172.17.0.6/css/... This breaks 1) because a https domain is trying to load http resources and 2) because 172.17.0.6 is the local IP of the Docker container on my server and is not publicly accessible. ## Attempted Fixes I pulled down the Monica source and modified `scripts/docker/000-default.conf` to set the ServerName directive, then tried building the container and running. That still didn't work as I saw the httpd warning about it unable to figure out the domain name and using 172.17.0.6 as the backup. I then exec'd into the running container and modified `/etc/apache2/httpd.conf` and set the ServerName directive there. When running `httpd` from inside the container, it would no longer show the error about ServerName not being set. However, the issue persists. I also tried setting `APP_TRUSTED_PROXIES=*` in my .env but still no dice. Any ideas on where to go from here?",https://github.com/monicahq/monica/issues/2197,2018-12-24T22:30:15Z,"repo:monicahq/monica is:issue (""follow up"" OR reminder OR inbox OR lead OR appointment OR invoice)","{""comments"": 15, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 393935057, ""node_id"": ""MDU6SXNzdWUzOTM5MzUwNTc="", ""record_sha256"": ""c570a81d22490edc516b445fcdafb023e2a1a7cc472a8e48b294feeb0f9dca65"", ""repository"": ""monicahq/monica"", ""retrieved_at"": ""2026-07-19"", ""state"": ""closed""}"
cfc1d350466e0c5e,Trusted OSS Issues,issue,KANBAN-style Conversation Manager with triggers,"### Is your feature or enhancement related to a problem? Please describe. KANBAN-style Conversation Manager with triggers from each Kanban stage along with Bookmarks/Tags ### Describe the solution you'd like KANBAN-style Conversation Manager with triggers from each Kanban phase along with Markers/Tags. To facilitate the use and administration of each conversation, the kanban style gives a view of each stage and how many leads are in each stage. Or what stage of the customer service journey the customer is in. The function of triggers for each step (marked or tags) in the Kanban style would facilitate usability by lay users and thus gain more adherence to the tool. Triggers can be integrations with webhook, email, sms, bot, phase/tag/status change; How much would it cost developers to put this on the roadmap? $$$? ### Describe alternatives you've considered _No response_ ### Additional context _No response_",https://github.com/chatwoot/chatwoot/issues/7528,2023-07-14T22:55:47Z,repo:chatwoot/chatwoot is:issue (task OR pipeline OR customer OR quote OR order OR payment),"{""comments"": 25, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 1805688321, ""node_id"": ""I_kwDODA66k85roJ4B"", ""record_sha256"": ""7b1f37297fde3e561a16e310efe5a27374534a30ad1a8c18714361967c3c31b5"", ""repository"": ""chatwoot/chatwoot"", ""retrieved_at"": ""2026-07-19"", ""state"": ""open""}"
699e5ff6a7214912,Trusted OSS Issues,issue,=?UTF-8?Q? in e-mail headers,"**Describe the bug** When sending e-mails, Espo is adding =?UTF-8?Q? and other non-printable characters into 'From' and 'Subject' fields of the header. **To Reproduce** 1. Send an e-mail via formula or via 'Send Test Email' button 2. Look at headers of received e-mail **Expected behavior** The e-mail header fields from and subject should contain plain characters as long as no special non-utf8/ascii characters have been entered by the user. **Actual behavior** 1. The issue only affects the 'from' field when you set a 'from name' in Espo. 3. The issue seems to affect the subject as well (regardless whether 'from name' is filled or not) 4. The behavior does not depend on special characters in the 'from name'. Using a simple one like 'asd' also causes it, please see screenshots. 5. [not an important issue, but noticed during testing] If you enter a 'from name' in outbound settings, then save, then reload the page, then delete the contents of the 'from name' field, then click 'Send Test Email', the system still sends the 'from name' you had before **Screenshots** E-Mail addresses have been hidden. They are correct though and do not contain faulty characters. ![utf8_from](https://github.com/espocrm/espocrm/assets/43390818/b7c3904e-f1b8-4d56-9d75-4e6d39e1da36) 'from name' has been set​ ![simple_from](https://github.com/espocrm/espocrm/assets/43390818/8a153be0-fc8e-45cf-8785-c7f0e9b29b83) no 'from name' has been set **EspoCRM version** 8.0.4 **Additional context** I have replied to another user in the forum who seems to have the same issue but I think my post there might not be very visible. https://forum.espocrm.com/forum/general/78024-cryptic-from-sender-in-e-mails ​I think the words have somehow been double or unnecessarily encoded. This will trigger some spam guards as this technique is sometimes used by spammers. If I understand correctly (but please don't quote me on it ), the email currently does not follow strict RFC5322 standards https://datatracker.ietf.org/doc/html/rfc5322#section-3.4 An improvement might be to only perform the current encoding if non-standard-ASCII characters are encountered. A few possibly useful links: https://security.stackexchange.com/a/213477 https://stackoverflow.com/a/55210089 ​I think the issue might occur here (haven't debugged yet though) https://github.com/espocrm/espocrm/blob/master/application/Espo/Core/Mail/Sender.php#L569​",https://github.com/espocrm/espocrm/issues/2923,2023-12-13T15:38:05Z,"repo:espocrm/espocrm is:issue (""follow up"" OR reminder OR inbox OR lead OR appointment OR invoice)","{""comments"": 10, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 2039971173, ""node_id"": ""I_kwDOAXU4sc55l31l"", ""record_sha256"": ""4dab0eb97ed30a345b30afd81a4658e74144a70ec806d87e6b06f2e58fca1e89"", ""repository"": ""espocrm/espocrm"", ""retrieved_at"": ""2026-07-19"", ""state"": ""closed""}"
bf4e4c41de70a936,Trusted OSS Issues,issue,Import Bank Statement,"- [x] New DocType ""Import Bank Statement"" - [ ] Download Template ""Date, Ref No, Description, Debit, Credit"" - [x] Upload - [x] Sync --- Sync Logic: - If Ref No is found in existing JV then update ""Actual Date"" (Bank Reco) - Else trying finding Invoice (Sales or Purchase) against which payment is made / received. - Find exact amount, if found, find closes match of customer and create JV - Make JV against (Accounts Payable, Receivable) and found exact Customer / Supplier then add party account, else leave blank",https://github.com/frappe/erpnext/issues/2184,2014-09-12T09:04:44Z,repo:frappe/erpnext is:issue (task OR pipeline OR customer OR quote OR order OR payment),"{""comments"": 21, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 42609586, ""node_id"": ""MDU6SXNzdWU0MjYwOTU4Ng=="", ""record_sha256"": ""a188d443888238911af4bddd95dee26ddab55c4fa20c9fcf1ff376ef956a767d"", ""repository"": ""frappe/erpnext"", ""retrieved_at"": ""2026-07-19"", ""state"": ""closed""}"
ac66f055bda7adfa,Trusted OSS Issues,issue,Hubspot integration plugin - pull contacts - existing contacts not updated,"What type of report is this: | Q | A | ---| --- | Bug report? | YES | Feature request? | no | Enhancement? | no ## Description: Using Hubspot integration plugin under v2.9.2, direction ""pull from integration"" New Hubspot contacts are correctly populated in Mautic Existing (=email) Mautic contacts are not updated from Hubspot : all integration fields are left blank Checked and working : Plugin authentication with Hubspot API key + plugin published : OK Enabled : pull contacts from integration Choose what Hubspot Objects to pull data from : contacts Contact mapping : OK Cronjob OK Maybe a side effect of #4368 ? ## If a bug: | Q | A | --- | --- | Mautic version | v2.9.2 | PHP version | 7.0.11 ### Steps to reproduce: 1. Create new contact in Hubspot, populate core & custom fields 2. Modify existing contact in Hubspot that also exists (with same email) in Mautic 3. Run cronjob mautic:integration:fetchleads --integration=Hubspot Cronjob OK (see output below) : `Command to fetch contacts from integration Fetch contacts command is starting Fetching contacts... 121 contacts were updated and 1 contacts were created ` 4. Check in Mautic : new contact OK, existing contact not modified, custom fiels zeroed out. ### Log errors: _Please check for related errors in the latest log file in [mautic root]/app/log/ and/or the web server's logs and post them here. Be sure to remove sensitive information if applicable._ Since v2.9.2, errors logged for **all** Mautic custom fields, even if custom field is published. Exemple : `[2017-08-08 16:20:18] mautic.NOTICE: PHP Notice - Undefined index: zohosubprice - in file /var/www/xxx/app/bundles/LeadBundle/Entity/CustomFieldRepositoryTrait.php - at line 302 [] [] [2017-08-08 16:20:18] mautic.NOTICE: PHP Notice - Undefined index: [customfieldname] - in file ` No other errors showing in logs. Will be happy to provide more specifics. Best regards, Pierre",https://github.com/mautic/mautic/issues/4626,2017-08-09T11:26:41Z,"repo:mautic/mautic is:issue (""follow up"" OR reminder OR inbox OR lead OR appointment OR invoice)","{""comments"": 31, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 248999663, ""node_id"": ""MDU6SXNzdWUyNDg5OTk2NjM="", ""record_sha256"": ""cfe73eb2cc02e9aceb80db52db52c6539097ea868c34abe51fda536fa15e9903"", ""repository"": ""mautic/mautic"", ""retrieved_at"": ""2026-07-19"", ""state"": ""closed""}"
d5897d6299e9732e,Trusted OSS Issues,issue,Not receiving reminders,"Hi, This is a support request. (I am not a developer, just a user.) I set reminders to keep in touch with my contacts. I rely on them. But I'm not getting any of the reminders. Any idea why that is? Thanks, Adam",https://github.com/monicahq/monica/issues/5681,2021-11-04T11:43:23Z,"repo:monicahq/monica is:issue (""follow up"" OR reminder OR inbox OR lead OR appointment OR invoice)","{""comments"": 16, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 1044677411, ""node_id"": ""I_kwDOBOba2M4-RIMj"", ""record_sha256"": ""c37a992079059d7a653b09e2c375f8282d9f9409a06523771dc29d1bc155fa91"", ""repository"": ""monicahq/monica"", ""retrieved_at"": ""2026-07-19"", ""state"": ""open""}"
d2b41b7b1e8abbfd,Trusted OSS Issues,issue,WhatsApp Cloud API Issues,### Describe the bug There are 3 main issues right now I am facing with WhatsApp integration 1. Sending templated message works but its unable to show the customer name correctly. In Chatwoot UI the contact name is correctly shown however in the recipient its still showing {{ customer.name }} (Working partially) 2. Replying a templated message (from point 1 above) does not trigger webhook at all hence I am not able to see any reply in the Chatwoot UI. (Not working at all) 3. A customer initiating a message also doesnt seem to be triggering the webhook (Not working at all) ### To Reproduce Steps for each use cases in the above Sending template message 1. select send message button 2. select an inbox 3. select the template and fill up the `full_name` variable with ` {{ contact.name }} Customer replying a template message 1. Type in any text reply 2. In Chatwoot UI not showing any reply 3. webhook doesnt seem to get trigger upon checking the http log Customer initiating a message 1. Type and send any text message 2. In Chatwoot UI not showing any reply 3. webhook doesnt seem to get trigger upon checking the http log ### Expected behavior _No response_ ### Environment app.chatwoot.com ### Cloud Provider None ### Platform None ### Operating system _No response_ ### Browser and version _No response_ ### Docker (if applicable) _No response_ ### Additional context _No response_,https://github.com/chatwoot/chatwoot/issues/11725,2025-06-13T02:52:17Z,repo:chatwoot/chatwoot is:issue (task OR pipeline OR customer OR quote OR order OR payment),"{""comments"": 36, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 3142078713, ""node_id"": ""I_kwDODA66k867SFD5"", ""record_sha256"": ""4f2212aead6e67ef2ade51d83ada295a359e5cbc63c276606a7e24caafa82f6c"", ""repository"": ""chatwoot/chatwoot"", ""retrieved_at"": ""2026-07-19"", ""state"": ""open""}"
69e0a5579cb5e409,Trusted OSS Issues,issue,How to create field like in TASKS,"Hello. I want to create new module, but i can't create field to choose records from many modules. For example in Tasks i have field where i can choose Account, contact, lead, case and etc, but i don't know how to create that one.",https://github.com/espocrm/espocrm/issues/486,2017-04-07T14:46:35Z,repo:espocrm/espocrm is:issue (task OR pipeline OR customer OR quote OR order OR payment),"{""comments"": 37, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 220235862, ""node_id"": ""MDU6SXNzdWUyMjAyMzU4NjI="", ""record_sha256"": ""6f7436e7a8fef7feecdbeb0f7584752770cea01a27abe10d8a3a71a77de98250"", ""repository"": ""espocrm/espocrm"", ""retrieved_at"": ""2026-07-19"", ""state"": ""closed""}"
c31e98d1a70ef309,Trusted OSS Issues,issue,[ Feature Request ] New DocType for Call and Appointment,"""To do"" is not best way to manage **call** and **appointment**. I suggest to do this: - [ ] create ""call"" doctype: ( call type: in/out; call purpose: demo/support/commercial contact name: John Smith releted to: campaign (Google AdWords) call details: current call / completed call / schedule call call duration: 36m 46s note: best interest save time to manage document - [ ] create ""appointment"" doctype: title: get document location: Corso Garibaldi 3, 20143 Milan, Italy from: 18/09/2017 13:00 to: 18/09/2017 14:00 Partecipant: Me releted to: lead/contact/opportunity (ex. Giuseppe Lamatrice) - [ ] add ""call"" on lead and customer app - [ ] add ""appointment"" on lead and customer app -------------------------------------------------------------------------------------- **Call example:** ![image](https://user-images.githubusercontent.com/4445879/30536254-62a667fe-9c65-11e7-984a-8a7037ac8415.png) -------------------------------------------------------------------------------------- **Appointment example:** ![image](https://user-images.githubusercontent.com/4445879/30536568-96fdfd54-9c66-11e7-9953-de0cfff7e728.png) -------------------------------------------------------------------------------------- **Customer example:** ![image](https://user-images.githubusercontent.com/4445879/30537472-0f8efdd8-9c6a-11e7-8ee2-77645af79976.png)",https://github.com/frappe/erpnext/issues/10825,2017-09-18T09:45:52Z,repo:frappe/erpnext is:issue (task OR pipeline OR customer OR quote OR order OR payment),"{""comments"": 25, ""eligibility_rule"": ""Issue from predeclared mature OSS product repo; text>=100; domain term in title/body; native issue ID"", ""native_id"": 258421405, ""node_id"": ""MDU6SXNzdWUyNTg0MjE0MDU="", ""record_sha256"": ""f1f1fc04e28a9e5b1b0b2d375c008ab35552ec3218d5a4b53d5593f232d21d91"", ""repository"": ""frappe/erpnext"", ""retrieved_at"": ""2026-07-19"", ""state"": ""closed""}"
